ID_REF,GSM473654,GSM473655,GSM473656,GSM473657,GSM473658,GSM473659,GSM473660,GSM473661,GSM473662,GSM473663,GSM473664,GSM473665
265736_at,7864.5,7772.6,7516.2,9168.3,8712.7,8031.2,8768.5,9016.1,10050.1,8860.1,9752.8,8290.4
265737_at,502.5,430,236.1,280.9,339.4,497.6,516.4,323.7,536,411.6,446,395.3
265738_at,860.1,886.7,704.9,913,1131.6,507.4,912.5,870.1,674.9,979.5,1054.9,1086.3
265739_at,846.6,917,767.7,705.5,856,775.9,619.4,753.5,729.5,805.9,760.1,904.5
265740_at,615.2,633.4,667.7,164.7,187.3,531,511.3,605.3,646.9,248,265.3,241.1
265741_at,802.7,873.5,712.3,683,727.3,631.7,722.6,684.6,567.2,623,698.2,579
265742_at,534.1,381.8,330.9,676.4,765.5,735.2,397.3,492.6,581.1,807.3,745.3,865.2
265743_s_at,6.6,15.3,9.1,10.6,3.2,6.4,3.5,4.4,10.3,2.7,4,9.5
265744_at,20,28.5,7.7,1.9,6.3,96.7,1.9,4.5,37.6,6.1,11.4,4.1
265745_at,4.1,3.7,4.6,4.7,17.2,8.4,2.1,12.8,5.4,2.9,1.6,29.2
265746_at,8.3,0.7,0.7,0.5,0.4,1.2,0.3,0.3,0.8,0.3,0.8,0.7
265747_s_at,14.4,9,21.4,6.4,2.9,16.6,7.2,7.6,72,7.4,4.1,13.7
265748_at,3.4,3.1,4.7,23.8,20,7.1,2.7,2.7,20.8,2.5,5.2,31.2
265749_at,5.2,10.4,5.7,3.3,2.8,10.9,9.1,3.2,8.6,3.2,5.2,3.6
265750_x_at,35.4,11.5,117.6,44.5,58.8,15.2,51.4,4.6,49.8,99.3,40.2,106.5
265751_at,6,5.3,8.1,8.1,2.8,10.4,7.7,6.4,2.7,13,57.5,4.2
265752_at,9.2,11.7,15.6,1.7,3,3.6,12.7,4.3,77.2,1.7,77.4,4.6
265753_at,9.6,35.2,22.3,2.3,41.6,72.5,42.1,6.9,5.4,2.8,40.8,83.8
265754_x_at,36.6,94,35.5,74.9,92.3,96.5,20.5,107.1,65.8,69.5,19.6,15.8
265755_at,3,16.8,51.6,2.9,2.5,19.9,8.9,40.4,9,3.8,5.4,12.6
265756_at,10.7,2.6,6.5,5,50.7,4.9,4.5,16.5,7.5,10.9,32.2,31
265757_x_at,8,30.6,13.7,97.3,5.5,17.4,5.7,6.9,20.2,13.4,20.2,17.5
265758_at,4.3,4.9,12.9,3.8,3.5,3.9,7.6,26.4,21.8,8.4,40.2,7.3
265759_at,707.4,624.3,594.9,320.4,281.6,207.6,542.6,573.7,581,414.5,296.1,354.6
265760_at,275.3,454.9,500.7,379.2,443.3,178.6,356,359.4,347,400,465.8,406.6
265761_at,8,150.9,74.1,182.5,124.2,38.3,42.8,129.1,39.6,148.1,141.8,35.5
265762_at,27,29.7,17.1,49.9,16.1,38,21.8,28,53.3,7.5,23,29.7
265763_at,455.7,331.3,219.1,109.4,175.1,115.1,269.3,185.3,395.6,208.5,164.6,128
265764_at,90.8,18.2,83.9,113.4,103.6,21.9,120.5,123.4,177.3,100.9,53.1,26.4
265765_at,67.2,117.4,101.8,72.6,66.1,98.5,6.2,94.2,20.3,37.3,23.2,35.1
265766_at,8.8,28.9,81.5,43.2,6.3,7,28.4,72.5,156.8,59.7,44.5,145.1
265767_at,45.5,139.8,112.3,144.8,72.9,146,124.4,135.9,71.6,60.9,176.7,190.7
265768_at,423.9,747.6,538.9,547.7,540.8,709.2,525.2,501.7,492.3,583.7,467,427.9
265769_at,78.2,92.9,107.1,102.9,89,8.9,87.1,16.8,113.9,17.3,39.4,20
265770_at,915.1,894.2,560.2,836.3,968.7,558.4,729.8,975.6,783.8,757,962.7,708.7
265771_at,162.3,150.7,217.2,274.1,260.3,107.4,191.4,165.6,35.2,213,259,191.6
265772_at,217.1,257.3,193,183.1,235,169.2,304.2,188.1,30.5,200.8,186.6,119
265773_at,1651.3,1757.2,1800.8,1019.5,1180.6,1016.4,1608.5,1881.2,2052.8,1187.2,1158,1257.9
265774_at,23.8,24.3,62.3,46.3,39.1,88.2,11,42.5,48.9,14.4,94.4,68.7
265775_at,4.1,37.7,13.9,21.2,5,11.2,10.5,10.3,11.3,8,46.5,59.3
265776_at,259.7,276.8,143.3,268.9,220.4,221.4,285.2,229.4,211.3,269,213,281.1
265777_at,514.1,741.1,481.6,716.7,658.3,547.7,617.3,871.7,432.2,943.5,574.2,543.9
265778_at,1909.8,1822.7,997.9,1525.8,1394.7,1079.9,1847.8,1658.8,1270.2,1270.4,1636.2,1337.1
265779_at,442.5,354.9,252,297,285.8,258.4,486.2,315.9,422.2,286.6,212.6,237.8
265780_at,36.7,6.3,21.4,9.5,6.5,8.7,23.3,65.2,148.9,4,14.5,19.1
265781_at,7.5,7.3,9.9,7.9,2.1,2.5,3.3,1.5,3.8,2.5,1.2,5.4
265782_at,8.9,7.6,99.3,4.1,7,5.7,4,41,7.3,4.3,71.5,7.8
265783_at,4.3,4.8,6.4,8.3,4.7,28.5,52.6,18.9,24.6,2.8,5.8,66.9
265784_at,6.9,38.6,21.8,2.5,3.1,60.2,2.9,17.5,28.2,21.5,58.3,6.6
265785_at,10.3,7.3,12.7,3.8,59.4,8,19.1,11.9,42.9,6.9,22.1,137.7
265786_at,51.9,5.9,176.3,5.3,79.5,66.1,78.9,79.1,59.8,18.4,16.5,43.2
265787_at,6.3,88.3,5.4,55.8,8.5,23,60.5,16.6,7.9,2.3,59.3,115.1
265788_at,65.2,4.8,79.6,58.3,43,12.2,16.9,10.3,234,7.5,5.3,11.7
265789_at,74.9,139.9,105.2,35.8,23,65.4,33.9,48.8,34.7,5.5,55.2,105.7
265790_at,616.4,584.6,548.1,195.7,274.9,119.4,667.5,583.1,761.1,325.7,348.9,354.1
265791_at,5,57.5,8.3,3.1,24.5,8.5,6.7,14.7,24.5,14.5,3.6,5.8
265792_at,11.9,13.8,17.5,4.1,3,20.2,4.9,8.2,14,3.6,105.8,42.5
265793_at,316.9,338.5,282.5,277.1,292.4,253.9,330.6,350.5,320.8,257.5,319.9,482
265794_at,5.3,10.4,3.3,15.2,3.4,5,4.6,2.9,2.3,3,3.2,5.6
265795_at,2906,2899.8,2369,1790.4,1800.6,1323.8,2739.7,2987.5,2236.5,1809.1,1440.3,1349.8
265796_at,6.5,24,9,87.3,96.1,91.8,3.2,34.1,7.6,42.7,67.4,19.7
265797_at,12.3,17.6,13.7,21.2,18.9,15.8,5.5,17.3,7.9,7.1,7.5,14.9
265798_at,458.5,426.4,556.6,415.7,509,481.1,526.9,446.8,456.3,446.1,524.8,419.7
265799_at,1404,1644.1,1880,1402.3,1441.8,1303.3,1873.4,1258.7,1450,1639.2,1327.1,1478.6
265800_at,782,650.4,683.3,762,717.3,1101.5,656.4,820.2,602.1,764.3,708.9,627.8
265801_at,47.7,54.7,11,57.7,13.9,6.5,8.5,38.6,77.7,4.8,11.8,92.4
265802_at,22.6,97.2,83.1,5.4,45.8,19.5,63.7,73.9,101.7,83.6,67.8,98.6
265803_at,48.3,40.8,20.9,6,7,111.7,12.1,37.1,124.5,12.6,23,91.2
265804_at,290.4,320.7,299,266.6,275.3,312.1,337.7,274.7,239,248.1,358.1,340.5
265805_s_at,15498.4,15235.2,12391.5,16007.4,17185.9,17698.8,15120.2,16863.7,20579.5,16805.6,17234.4,17263.7
265806_at,7,106.9,57.2,17.1,48,7.4,64.4,9.7,21,14.1,5.5,78.3
265807_at,317.9,384.3,296.5,310.8,346.1,311.6,249.4,283.3,213.2,334.7,270.6,364
265808_at,5.2,10.1,71.3,12.9,10.4,20.1,8.5,7.3,11.6,6.3,63.5,13.3
265809_at,70.1,15,8.5,3,17.4,29.4,90.6,75.6,14.2,75.7,60.3,79.3
265810_at,657.5,534.7,653.2,562.8,611.7,632.1,354.3,298.1,587.8,401.1,597.2,559.5
265811_at,61.6,8.6,61,30.7,2.9,33.6,45.7,17.9,6.5,58.1,63.9,13.3
265812_at,73.5,7.1,7.1,26.3,32.1,6.2,5.9,4.7,9.1,4.1,40.7,5.1
265813_at,50.7,40.5,148.6,2.2,27.5,5,107.6,61.9,13.5,55.9,37.7,89
265814_at,1026,798.5,1038.6,821.8,891.1,829.5,1118.2,1129.1,936.3,843.2,740,875.8
265815_at,139.3,247.6,430.7,228,218.2,32.2,123.6,240.9,130.4,176.6,335.4,272.7
265816_s_at,6114.5,5859.7,7592.3,6284.2,6185.2,6324.7,5834.9,5854.2,7902,6563.4,5893.7,6177.9
265817_at,673.1,536.8,569.8,127.2,77.4,174.1,504.6,489.8,221.7,99.5,184.7,137.1
265818_at,1245.3,1272.8,1230.2,1715.8,1630.4,1495.7,1271.4,1402.8,1372.7,1609.5,1699.6,1513.8
265819_at,858.2,944.4,847.3,964.6,1004.9,588.4,1055.8,1005.3,808.5,993.8,722.2,788.7
265820_at,12.4,10.7,138.8,1.5,52.1,8.7,12.1,23.1,30.4,5.9,6.6,15.6
265821_at,3.7,5.3,6.6,2.1,3.9,7.1,3.8,13.9,40,26.4,7.4,4.5
265822_at,393.5,463.1,474.7,566.1,430.2,492.2,431.7,368.7,281.7,598.7,577.2,564.1
265823_at,175.2,126.4,112.2,141.8,176.3,484.2,155.3,158.2,188,117.6,233.3,126.7
265824_at,377.8,264.7,253.4,287.4,342.7,289.1,424.7,319.4,649.4,413.6,484.1,376.1
265825_at,773.1,953.2,599.3,710.6,778.2,609.9,848.1,914.4,609.9,773.8,711.5,798.9
265826_at,1183.4,1157.2,972,902.5,853,711,1082.4,784.2,722,685.3,932.7,397.9
265827_at,224.8,299.2,361.8,246.5,287.1,182.4,254.9,263,144.9,231.3,221.9,208.3
265828_at,298.9,243.5,39.2,62.1,101.9,117.5,238,189,33.7,104.7,113,90.2
265829_at,8.1,4.9,4.4,3.2,2.9,71.6,11.1,3.1,9,8.1,4.2,5.5
265830_at,46.3,3.1,15.1,13.4,3,14.1,4.1,6.3,8.2,1.9,4.8,4.5
265831_at,214.4,201,332.6,373.1,321.3,339.6,251.9,275.6,310.5,312.3,476.1,423
265832_at,5.2,3.7,11.3,16.9,65.9,18.5,6.3,11.4,15.5,27.9,11,10.4
265833_at,12.3,9.9,22.1,13.4,2.7,14.8,4.4,24.9,20.9,4.7,19.9,17.6
265834_at,3.6,12.7,6.1,18.3,4.4,5.2,10.8,7,48,14.7,7.7,5.4
265835_at,50.4,13.6,4.8,9.9,20.8,35.1,55.6,60.2,14.1,2.8,4.6,4.3
265836_at,5.4,107.8,14,6.2,8.7,7.2,41.4,9.4,224.8,23.1,4.9,10.5
265837_at,2351.6,2127.7,2545.2,10776.4,11766.4,12000.9,6663.2,4770.8,6879.4,13374.7,13929.7,15682.2
265838_at,25,4.7,18.1,7.1,3.6,6.1,8.8,26,8.3,4.5,59.5,7.2
265839_at,8.1,54.5,112.4,38.3,6,80.8,50.8,5,14,6.9,13.1,48.8
265840_at,224.2,301,455,282.1,228.1,177.2,311.4,283.2,426.4,105.2,242.6,320.2
265841_at,98.5,10.7,34.3,47.9,47,116.7,74.9,10,25.8,5,41.3,50.8
265842_at,81.9,143.4,24.6,108,235.9,45.6,169,205.6,64.1,84.2,74.1,124.9
265843_at,319,223.7,481.8,247.6,230.3,255.8,298.8,310.5,231.1,163.6,208.3,189.6
265844_at,368.8,418.3,639.8,337.7,261.1,383.4,378.8,389.7,609,247.5,309.6,413.9
265845_at,368.9,486.3,400.8,407.1,510.1,342.5,424.6,524.2,352.9,510.6,392.8,562.3
265846_at,3.6,47.2,38.3,68.9,59.2,31.8,9.6,3.5,9.1,2.6,64.9,82.7
265847_at,180.2,121.2,223.2,215.4,171.4,163.1,165.5,172.8,42.3,128.9,138.7,193.6
265848_at,9.1,22.2,97.3,53.7,15.7,80.9,43,39.3,10,55.1,145,36.5
265849_at,99.5,249.5,114.4,183.2,191.4,227.9,116.1,207.5,153.7,190.1,240.3,306
265850_at,85.3,278.9,223.3,388.7,329.8,221.2,260.8,301.4,280.6,253.4,322.2,476.9
265851_at,8.4,53.6,56,47.2,5.1,64,80.2,116.6,8,25.2,16.5,69
265852_at,13.7,9.5,30.6,63.5,83.6,16,5.6,10.6,20.3,122.8,169.9,94.7
265853_at,22.7,13.2,11.1,396.5,317.7,624.8,12.7,62.8,14.2,580.7,631.7,692.9
265854_at,8.9,36.3,66.1,1.7,23.1,21.9,25,2.5,39.7,36.5,4.7,9
265855_at,787.6,837,758.9,1095.1,987.3,912.2,1222.5,1176.8,665.5,855.1,900.9,985
265856_at,20.7,4.1,30.2,5.5,30,52.2,3.3,34.8,78.5,18.4,69.1,52.7
265857_s_at,2041.2,2361.9,1504.2,1908.5,2016.2,2131.6,1844.8,2016.4,1646,1809.1,1606.1,1571.1
265858_at,1641.8,1971.7,1828.3,2252.3,2349.1,1697.7,2054.3,1885,2124.8,2933.5,2240,2579.6
265859_at,6,57.3,127.8,42.4,74,46.4,8.1,75.5,159.8,7.1,34.1,5
265860_at,3.6,176,70.5,108.2,73.9,7.8,35.7,54.9,25.7,27.2,7.4,109.2
265861_at,21.8,55.4,47.9,12.4,41.8,28.7,51.6,74.6,77.8,46.8,66.4,33.2
265862_at,7.9,33.1,10.5,46.4,5.8,5.6,47.6,8,16.9,8.4,50.9,13.5
265863_at,72.5,26.9,44.7,3.9,3.6,16.9,72.7,11.2,105.1,80.3,10.1,110.8
265864_at,33.2,146.3,83.5,55.7,72.3,43.8,69.1,105.7,146.3,59.8,73,43.2
265865_at,66.6,9,36.6,58.7,91.1,61.2,84.5,50.4,16.8,54.1,77.2,78.7
265866_at,348.2,314.4,435.5,339.6,437,289,430.9,419.4,469.7,388.6,372.1,249.6
265867_at,1006.2,866.2,752.5,663.8,636.5,558.7,864.3,861.6,988.5,719.3,534.1,619.5
265868_at,465,361.9,411.5,713.4,737.5,556.2,494.2,479.1,623.5,892,881.5,964.9
265869_at,170.2,174.2,320.3,267,199.6,282.4,315.8,437.6,121.9,137.2,179.6,205.1
265870_at,21.5,17.2,117.2,13.9,9.5,21.1,8.7,5.4,12.4,6.1,125.6,17.1
265871_at,353.6,318.1,309.5,392.7,488.9,459.5,206.3,320,451.4,504.9,434,441.7
265872_at,1395.3,1302.1,1306.3,1544.7,1792.7,2614.9,1574.8,1676.1,1648,2303.2,1539.8,1646.9
265873_at,354.9,341.6,327.3,227.4,200.4,214,384.2,269.7,376.6,228.8,348.8,339.8
265874_at,265.7,211.7,256.6,264.1,238.7,197.1,323.2,275.7,13.5,306,342.5,382
265875_at,285.1,391.4,429.2,417.1,345.8,493.4,366.2,362.1,373.3,303.6,401.6,420
265876_at,154.7,108.8,339.1,81.9,62.1,92.4,131.8,152.5,215.7,108.3,72.5,147.8
265877_at,3.7,7.8,12.8,8.9,4.6,11.1,5.6,5.5,22,7.2,3.3,8
265878_at,37.2,50,21.2,3.8,10.7,15.9,4,2.7,7.3,3.5,49.3,7.3
265879_at,277.5,147,169.7,216.4,214.1,179.8,158.4,215.2,141.7,183.1,244.5,299.8
265880_at,246.9,399.3,242.3,213.7,233.7,266.4,354.4,256.5,393.3,212.7,174.8,206.7
265881_at,20.2,5.7,12.1,4.1,3.2,45.7,44,22.8,32.6,30.3,29,76.7
265882_at,899.2,642.5,789,683.7,595.8,462,783.3,769.8,570.4,862.5,519.8,572.1
265883_at,2741.5,2675,2734,2807.4,2557.3,3566.8,2457.2,2613,2827.3,2853.2,3414.4,2659.5
265884_at,1399.6,1436.8,1850.5,727.2,638.3,808.4,1366.8,1419.9,1169.7,365.4,639.2,492.3
265885_at,143.2,117.2,117.7,131.8,121.4,10.2,146,136,235.9,102.5,114.8,103.6
265886_at,110.6,175.3,150.9,185.7,202.2,286.2,89.7,134.4,15.1,217.5,149.9,256.7
265887_at,361.3,365.2,319.9,349.3,396.4,163.8,426.1,293,267.5,406.5,306.5,229.7
265888_at,114.9,112.4,124.6,115.3,79.9,182.7,109.8,138.5,45.5,105.5,82.7,80.1
265889_at,23.5,9,13.1,6.8,4.9,9.9,10.7,15.7,188.3,4.2,5,5.6
265890_s_at,3.2,5.4,18.6,2.8,5.6,5.2,4.1,8.9,8.3,20.3,3.7,4.3
265891_at,6.3,4.2,151.3,101.8,5.7,99,80.2,26.1,60.2,17.8,81.5,32.4
265892_at,288.3,306.6,225.1,446.7,638.7,569.8,360.1,284.1,296.9,519.1,526.4,511.8
265893_at,219.1,158.8,132.1,206.8,205.9,65.4,283.5,192.8,198,248.4,213.7,190.1
265894_at,3200.8,3434.8,3146.9,1712.6,1564.6,3018.1,2935,3685.2,3129.7,1627.4,1250.7,1144
265895_at,618.6,442.2,355.6,433,423.8,351.6,496.6,412.5,637.5,502.5,382.8,325.6
265896_at,419.1,355.7,274.3,223.1,456.9,350,416.8,371.1,256.8,376.4,334.8,191.7
265897_at,11,113.2,166.6,155.6,104.6,124.2,8.5,127.7,164.1,76.9,109.6,170.8
265898_at,166.8,177.2,225.5,123.2,115.6,206,126.6,195.4,286.1,132.1,233,226.8
265899_s_at,20.1,76,14.7,187.4,92.3,27.8,41.5,35.3,35,110.3,15.5,95.5
265900_at,189.1,485.1,371.3,249.7,180.7,208.4,232.9,223,16.7,127.5,210.4,157.1
265901_at,179.8,133.7,42.3,122.5,162.7,138.4,156.8,163,92.1,121.7,171.8,95.3
265902_at,174.3,172,246.4,280.9,263.4,146.5,148.9,136.4,307,271.6,317.2,256.8
265903_at,14.1,76.3,11.1,41,28.2,22.9,13.8,8.4,22.5,5.3,5,42.9
265904_at,4.6,7.6,87.3,65.6,23.9,4.3,11.9,12,47.1,2.3,4.5,19.6
265905_at,127.3,70.1,155.2,8,77.8,19.9,60.1,115.1,126.8,48.9,100.6,9.2
265906_at,37,35.3,152.3,11,6.2,113.3,12.3,49.6,144.3,29.1,3.9,40.8
265907_at,3.9,106.4,16.6,170.1,61,13.5,61.2,62.7,12.4,53.9,47.8,64.4
265908_at,155.9,144.3,247.3,132.7,96.5,86.4,137.1,89.3,92.4,73.7,122.6,84.1
265909_at,201.9,321.4,96.8,263.6,274.5,229.9,257.6,154.5,124.9,181.4,280.1,152
265910_at,1475.7,1476.7,1290.3,1243,1300.9,1269.9,1503,1344.7,1659.1,1236.7,980.5,1078
265911_at,637.2,612.9,654.4,709.5,846.3,454.1,717.7,686.5,342,495.8,674.8,673
265912_at,361,370.4,463.6,326.3,394.2,225.2,416.2,400,439.1,400,412.6,434.6
265913_at,187.3,289.4,247.7,473.8,360.4,128.2,299.6,275.1,212.7,206.7,473,357.9
265914_at,4.4,5.5,9.6,56.3,39.3,64.8,4.3,41.3,10.7,4.9,7.2,58.8
265915_at,3.2,80.1,5.5,4.3,1.8,9.9,13.6,7,75.5,25.3,7.2,8.1
265916_at,100.9,117.3,180.2,41.6,60.2,6.6,58.8,86.2,246.8,40.8,94.2,131.8
265917_at,276.5,328.6,358.7,417.9,522.7,529.2,395.9,419.7,294.2,422.2,396.4,424.8
265918_at,1258.5,1354.1,1191.7,539.7,469.7,540.6,1299.8,1320.1,959.8,495.7,330.1,509.3
265919_at,7.1,37,7.2,18.3,7.1,26.2,2.7,7,10.8,39.9,16.1,78.6
265920_s_at,56.8,51.4,139.8,62.6,71.8,81.2,38.4,103.3,92.4,29.3,84,119.4
265921_at,4.4,48.6,5.6,2.6,1.6,7.5,52.8,4.4,22.5,3,10,43.9
265922_at,24,45.1,181.7,111.1,5.3,9.4,5.4,6.2,85.1,26,7.1,22.2
265923_at,19.6,9.4,123.4,6.6,4,12.6,14.9,10.9,12.6,11.4,104.8,4.4
265924_at,9,15.8,11,2.7,7.9,18.3,5.3,3.3,12.7,5.9,7,5.6
265925_at,17,12,113.1,54,33.8,9,17,55.8,136.9,35.9,16.7,10.4
265926_at,10.2,49.7,121.2,114.3,29.8,173.2,53.9,88.1,9.2,74,115.6,182.1
265927_at,17.8,26.3,22.7,43.5,32.8,53.4,73.7,134.4,19.2,58.1,107.4,162.9
265928_at,3.5,44.8,99,82.1,7.6,42.8,4,22,14.6,9.5,17.4,16.4
265929_s_at,227.2,253.6,169.1,192.5,154.6,62.6,176.7,295.5,225.3,199.2,138,129.3
265930_at,633,641.6,733.5,756,710.2,696,623.8,588.5,842.1,635.7,600.6,763.1
265931_at,66.9,59.7,5.6,98.9,52.2,49.9,71.5,149.7,8.2,54.2,91.1,32
265932_at,4.3,4,4.2,4.2,6.6,14,4.5,2.2,9.2,1.5,5.2,3.4
265933_at,39.7,35.4,25.4,27.3,24.4,87.5,35,74.8,9.7,54.5,114.7,57.7
265934_at,122.4,259.7,135.9,217.4,232.2,157.3,184.2,209.7,325.2,237.2,251.3,263.8
265935_at,80,139.7,116.9,200.4,180.8,206.9,116.7,108.8,25.8,114.9,110.9,183.7
265936_at,395.6,276.5,217.4,329.7,350.2,314.8,333,333.2,308,379.9,321.3,261.5
265937_at,4.4,16.5,14.6,8.5,2.8,14,5.1,12.5,34.9,9.7,105.7,56.1
265938_at,269.9,227.1,195.8,188.9,181.2,236.4,196.4,221.1,181.4,204.9,207.4,119.8
265939_at,327.6,238,315.9,561.3,458.3,552.8,261.7,374.3,144.9,511.3,503.1,598.2
265940_at,1185.4,1144.4,1202,1490.7,1626.3,1331.7,1327.4,1420.3,1183,1640.7,1847.3,1509.2
265941_s_at,7.7,64.3,68.4,98.3,20.6,25.1,142.3,72,50.8,34.8,57.3,108
265942_at,394.6,285.8,381,547.1,488.9,521.1,442.2,259.2,322.9,474.8,591,448.9
265943_at,226,200.1,189,1386.6,1271.6,833.9,203.8,213.7,133.7,746.4,1331.6,1455.2
265944_at,8.9,22.2,35.7,86.2,45.4,78.1,21.5,27,147.7,35.7,18.2,186.7
265945_at,17.6,61,29.6,26.2,50.3,33.3,15.7,24,141.4,8.9,136.1,184.1
265946_s_at,367,444,415.3,599.5,556.5,336.7,466.3,637.1,453.5,635.6,536.4,582.7
265947_at,1364.1,1212.8,1685,1357.7,1481.2,1103.2,1346,1389.4,1492.8,1655.6,1396.8,1711.4
265948_at,138.9,120.5,152.7,120.7,203.1,66.1,87.4,75.6,87.6,66.9,183.4,217.9
265949_at,71.9,66.1,5.8,31.9,77,4.8,6.6,6,5.5,2,92.4,7.4
265950_s_at,41.3,9.6,112.3,55.3,48.2,6.7,6.5,69.9,58.6,7.1,110.1,51.5
265951_at,29.2,51,130.7,21.4,72.3,33,77.6,16.6,245.1,78.4,22.7,31.2
265952_at,389.8,364.6,623.3,282.2,198.3,279.9,406.7,485.8,459.4,232.4,231.2,513
265953_at,1783.2,1640.4,1892.8,1090.6,986.2,836.6,1630.9,1597,1883.1,786.9,811.6,975.1
265954_at,147.9,81.6,108.9,111.8,76.6,127.9,44.8,51.4,23.3,92.4,58.7,74.2
265955_at,17.1,110.9,18.9,9.2,62.8,6.4,4,28.4,18.3,56,6.6,57.8
265956_at,4.8,19.6,22.6,45.6,9.4,14.2,31.5,5.9,98.6,5.6,8.7,27.8
265957_at,201.1,208,140.2,196.7,173.1,228.9,237.9,164.9,25.5,204,320.2,149.6
265958_at,512.9,461.3,416.2,919,952.4,1200.6,441,616.4,619.1,1182.5,1122.6,1334.4
265959_at,762.3,603.1,972.2,973.1,1181,1179.2,786.7,812.5,896.8,835,689.8,1363.2
265960_at,576.7,608.6,497,384.3,484.2,419.1,557.2,478,599.2,506.9,535.2,261.1
265961_at,287.9,222.5,122.2,218.9,243.7,92.5,477.1,263.3,314.6,175.2,232,255.9
265962_at,436.3,507.3,318.5,495.2,461.5,368.5,417.2,419.5,438.2,739.8,673.9,675.4
265963_s_at,17152,16507,13561.5,18347.7,18023.2,13999.5,18915.4,16962.3,18293,17408.3,19690.4,14900.3
265964_at,93.3,23.8,130.4,98.9,87.4,12.8,118,31.1,90,19.9,34,50.8
265965_at,570.9,513.4,738,383,440.2,352.3,538.1,598.6,680.1,459.5,316.4,453.6
265966_at,4368.1,4616.9,5971.6,2532.5,2621.8,4039.3,4525.9,4517.4,7066.4,3251.5,2577.3,3651.5
265967_at,708.7,798.6,704.3,542.1,490.2,584.9,701.5,846.4,959.7,606,416.7,464.7
265968_at,1465.5,1351.5,1710.9,1544.7,1843.7,1398.4,1307.4,1485.3,1486.8,1483.1,1780.6,1504.1
265969_at,5.9,30.6,23.1,9.1,7.7,5.5,4.6,13,16.5,3.8,24.2,6.1
265970_at,29.4,6,14.5,6.6,5.8,11.8,6.6,31.9,10.3,10.8,6.6,36.4
265971_at,12.1,45.1,5.6,48.6,4.8,31.9,3.6,7.9,25,19.1,10.6,6.2
265972_at,19.6,4.8,7.5,2.7,1.6,6.7,25.7,21.4,5.7,1.6,5.1,5.1
265973_at,7.4,153.1,9.2,8.3,7.1,5.6,4.7,16.5,14.7,26.5,75.1,13.6
265974_at,455.9,588.7,565.8,514.8,693.9,406.9,589.1,727,255.5,433.7,524.7,577.2
265975_at,6.4,13.8,80.9,34.4,2.8,37,40.6,5.5,25.6,3.1,10.6,17.6
265976_at,3.5,4.7,6.4,11,3,8.7,3.9,6.1,9.9,2.7,4.6,8.2
265977_at,12.4,3.4,7.7,4.4,2.4,8.8,3.7,5.4,15.6,3.7,10.3,8.3
265978_at,72.8,109.5,135.9,74.6,49.6,123.4,86.1,86.6,121.4,40.1,78.2,96.3
265979_at,12.5,13.4,11.1,14.4,3,13.5,3.8,13.1,11.8,3.2,6.7,17
265980_at,9.1,2.1,6.8,6.4,3,5.2,3.4,2.3,11,1.5,1.4,3.2
265981_s_at,5.8,16.3,79.4,5.4,9.9,10.7,67.8,11.6,13.9,8.6,38.3,11.2
265982_at,8.2,23.6,6.2,3.4,42.8,4.7,24.2,3.3,5.7,2.5,4.7,5.4
265983_at,86.2,52.9,11.9,79.3,4.5,9.7,83.4,75,21.5,27.9,85.5,123.3
265984_at,18.7,113.9,31.4,69.7,12.3,12.2,36.7,96.5,50,29.5,7.1,8
265985_at,243.5,268.3,240.6,167.4,150.2,311,207.1,246.7,166.1,157.6,165,184.9
265986_at,133.6,195.2,184.6,291.4,137.2,102.4,204.5,235.9,213.9,120.4,163.4,214
265987_at,229.5,221.8,232,126.2,57.4,55.1,145.6,203.7,122.8,203.5,96.9,26.9
265988_at,73.7,44.2,191.6,63,49.2,71.2,51.6,92.1,10.9,71.3,118.2,71.5
265989_at,47.3,110.1,113.9,23.1,55.9,42.8,52.3,96,14,101.1,31.8,104.1
265990_at,596.8,648.3,678.8,797.1,1072.2,1480.9,619.2,643,372.4,772.8,1028.2,718.4
265991_at,397,308.2,264.7,327.5,511,272.8,392.6,326.8,252.8,392.3,471.2,426.1
265992_at,28.6,9.4,172.8,46.8,2.6,53.2,23.9,11.5,149.3,22,5.3,15.6
265993_at,78.5,90.8,32.4,248.1,333,510.7,282.1,165.2,65.7,446.1,332.4,301.6
265994_at,81.5,243.5,271.6,100.9,156.1,223,173.9,149.7,304.4,166.1,172.2,163.2
265995_at,6.1,1.9,9.6,5.8,4.5,13.3,85.6,7.2,6,3.4,3.7,6.1
265996_at,6622.7,6323.2,5958.4,7306.9,7013.1,6028.8,6298.8,6212.9,5996,6288.5,5739.2,7664.8
265997_at,49.3,65.1,104.5,93.9,45.2,14.8,27.3,135.6,41,67.1,42.5,152.4
265998_at,7599.2,6645.9,9894.7,7413.3,6769.5,7027.4,7101.8,6478.6,8804.3,5571.6,4459.1,6266.6
265999_at,119.8,133.6,11.4,458.3,408.5,478.7,71.8,123.2,10.4,257.1,391,315.2
266000_at,1225.5,1029.6,742.6,1826.2,1831.8,1764.6,1118.9,1006.5,988.9,1502,2005,1572.7
266001_at,1313.6,1023.1,973.6,1069,940,1046.8,1044.4,1303.7,1359.4,783.4,753.9,1049.3
266002_at,48.5,87.9,68.8,37.1,55.9,8.1,97.5,7.2,163,13,60.4,62.2
266003_at,72.7,5.3,15,5.5,30.7,5.4,46.8,18.7,24.3,35,6.1,5.8
